避難收容處所名稱,縣市及鄉鎮市區,經度,緯度,is_indoor,nearest_station,nearest_aqi,distance_km,risk_label
花蓮高工,花蓮縣花蓮市,121.6199,23.9987,True,花蓮,22,3.67,Normal
慈濟大學人文社會學院,花蓮縣花蓮市,121.5734,23.9997,True,花蓮,22,4.14,Normal
富寮社區活動中心,南投縣草屯鎮,120.6757,23.9999,True,南投,64,9.71,Normal
永樂福利園區,彰化縣埔鹽鄉,120.4345,24.0004,True,二林,61,8.74,Normal
私立四維高級中學,花蓮縣花蓮市,121.5916,24.0004,True,花蓮,22,3.34,Normal
永樂國小,彰化縣埔鹽鄉,120.4313,24.0005,True,二林,61,8.66,Normal
埔鹽鄉公所,彰化縣埔鹽鄉,120.4637,24.0005,True,二林,61,10.02,Normal
復興里集會所,南投縣草屯鎮,120.6665,24.0007,True,南投,64,9.94,Normal
大葉大學,彰化縣大村鄉,120.5963,24.0012,True,員林,59,5.54,Normal
北勢里集會所,南投縣草屯鎮,120.6564,24.0012,True,南投,64,10.24,Normal
聯合里辦公處,南投縣草屯鎮,120.6501,24.0013,True,員林,59,9.87,Normal
楓林活動中心,南投縣仁愛鄉,121.067987,24.001311,True,埔里,53,10.79,Normal
行政院國軍退除役官兵輔導委員會花,花蓮縣花蓮市,121.6182,24.0017,True,花蓮,22,3.86,Normal
民孝社區活動中心,花蓮縣花蓮市,121.631,24.0022,True,花蓮,22,4.68,Normal
衛生福利部東區老人之家養護院區,花蓮縣新城鄉,121.6142,24.0035,True,花蓮,22,3.87,Normal
水源收容所,花蓮縣秀林鄉,121.554,24.0038,True,花蓮,22,5.89,Normal
大陳二村活動中心,花蓮縣花蓮市,121.6168,24.0039,True,花蓮,22,4.02,Normal
花蓮縣立體育場,花蓮縣花蓮市,121.582,24.004,True,花蓮,22,4.06,Normal
育民國小,彰化縣秀水鄉,120.505354,24.004341,True,員林,59,7.56,Normal
嘉新社區活動中心,花蓮縣新城鄉,121.6123,24.0055,True,花蓮,22,4.01,Normal
昭德堂,南投縣埔里鎮,120.9571,24.0056,True,埔里,53,4.23,Normal
漢寶活動中心,彰化縣芳苑鄉,120.3688,24.0058,True,二林,61,9.88,Normal
下崙惠來社區活動中心,彰化縣秀水鄉,120.502367,24.006258,True,彰化,53,7.74,Normal
史港里集會所,南投縣埔里鎮,120.9575,24.0067,True,埔里,53,4.34,Normal
史港國小,南投縣埔里鎮,120.9575,24.0067,True,埔里,53,4.34,Normal
陝西社區活動中心,彰化縣秀水鄉,120.517821,24.006705,True,員林,59,6.81,Normal
陝西社區活動中心,彰化縣秀水鄉,120.517821,24.006705,True,員林,59,6.81,Normal
帝君廟活動中心,南投縣埔里鎮,120.9321,24.0068,True,埔里,53,5.57,Normal
南豐村眉溪天主堂,南投縣仁愛鄉,121.095971,24.00694,True,埔里,53,13.68,Normal
好修國小,彰化縣埔鹽鄉,120.4596,24.0072,True,二林,61,10.44,Normal
利河伯社福基金會附設私立基督仁愛之家,南投縣埔里鎮,120.9756,24.0074,True,埔里,53,4.36,Normal
福興里集會所,南投縣埔里鎮,120.9756,24.0074,True,埔里,53,4.36,Normal
花蓮港天宮,花蓮縣花蓮市,121.5872,24.0076,True,花蓮,22,4.23,Normal
茄苳社區活動中心,彰化縣大村鄉,120.538835,24.00841,True,員林,59,5.76,Normal
三和社區活動中心,彰化縣福興鄉,120.406752,24.00954,True,二林,61,9.39,Normal
柑林社區活動中心,南投縣國姓鄉,120.8488,24.0097,True,埔里,53,12.92,Normal
福龜社區北玄宮,南投縣國姓鄉,120.8169,24.0098,True,埔里,53,16.0,Normal
長春社區活動中心,彰化縣花壇鄉,120.575939,24.010247,True,員林,59,5.56,Normal
國福社區活動中心,花蓮縣花蓮市,121.5819,24.0104,True,花蓮,22,4.71,Normal
福龜國小1甲-6甲與2間專科教室,南投縣國姓鄉,120.823,24.0114,True,埔里,53,15.46,Normal
陜西國小,彰化縣秀水鄉,120.517437,24.011726,True,彰化,53,6.51,Normal
芬園國小,彰化縣芬園鄉,120.628002,24.012375,True,員林,59,8.67,Normal
芬園鄉公所,彰化縣芬園鄉,120.628926,24.013628,True,員林,59,8.84,Normal
茄荖國小,彰化縣芬園鄉,120.643044,24.014864,True,員林,59,10.04,Normal
玉陵宮廣場,彰化縣秀水鄉,120.505552,24.0149,False,彰化,53,6.75,Warning
華南國小活動中心,彰化縣花壇鄉,120.551257,24.016243,True,彰化,53,5.62,Normal
花壇鄉公所,彰化縣花壇鄉,120.5664,24.0163,True,彰化,53,6.08,Normal
三春國小,彰化縣花壇鄉,120.566415,24.016307,True,彰化,53,6.08,Normal
楓灣宮廣場,彰化縣花壇鄉,120.562948,24.016991,False,彰化,53,5.87,Warning
"育樂國小1甲-6甲與2間專科教室,圖書室,禮堂",南投縣國姓鄉,120.8459,24.0173,True,埔里,53,13.51,Normal
三汴社區活動中心,彰化縣福興鄉,120.485889,24.018321,True,彰化,53,7.75,Normal
金興上興宮社區活動中心,彰化縣秀水鄉,120.517401,24.018535,True,彰化,53,5.82,Normal
李家宗祠,彰化縣花壇鄉,120.564167,24.019029,True,彰化,53,5.71,Normal
仁愛國小,南投縣仁愛鄉,121.133046,24.02061,True,埔里,53,17.74,Normal
曾厝社區活動中心,彰化縣秀水鄉,120.509332,24.020649,True,彰化,53,6.01,Normal
佳林社區活動中心,花蓮縣新城鄉,121.6023,24.0211,True,花蓮,22,5.54,Normal
穀豐宮,南投縣國姓鄉,120.8269,24.0222,True,埔里,53,15.5,Normal
花壇村活動中心,彰化縣花壇鄉,120.5281,24.0228,True,彰化,53,4.99,Normal
橋頭社區活動中心,彰化縣花壇鄉,120.549491,24.023454,True,彰化,53,4.8,Normal
長沙社區活動中心,彰化縣花壇鄉,120.554321,24.024199,True,彰化,53,4.83,Normal
國軍805醫院,花蓮縣新城鄉,121.6074,24.0244,True,花蓮,22,5.95,Normal
受鎮宮,南投縣埔里鎮,120.9498,24.025,True,埔里,53,6.51,Normal
廣成里社區活動中心,南投縣埔里鎮,120.9498,24.025,True,埔里,53,6.51,Normal
永豐國小,彰化縣福興鄉,120.452946,24.025656,True,彰化,53,10.05,Normal
仁愛國中,南投縣仁愛鄉,121.137109,24.02587,True,埔里,53,18.32,Normal
花壇國小,彰化縣花壇鄉,120.543046,24.02619,True,彰化,53,4.43,Normal
明正國小,彰化縣秀水鄉,120.493159,24.026497,True,彰化,53,6.59,Normal
富山國小,彰化縣芬園鄉,120.619987,24.027045,True,彰化,53,9.07,Normal
七星潭社區活動中心,花蓮縣新城鄉,121.6298,24.0271,True,花蓮,22,6.91,Normal
基督教芥菜種會,花蓮縣新城鄉,121.6062,24.0275,True,花蓮,22,6.28,Normal
南勢里活動中心,臺中市霧峰區,120.673656,24.027631,True,大里,60,8.02,Normal
乾峰國小1甲-6甲與4間專科教室,南投縣國姓鄉,120.8246,24.0279,True,埔里,53,15.97,Normal
秀水港墘社區活動中心,彰化縣秀水鄉,120.522912,24.027939,True,彰化,53,4.63,Normal
秀水社區活動中心,彰化縣秀水鄉,120.522912,24.027939,True,彰化,53,4.63,Normal
管嶼國小,彰化縣福興鄉,120.410328,24.027997,True,二林,61,11.43,Normal
萬豐國小北棟教室,臺中市霧峰區,120.698322,24.02802,True,大里,60,8.21,Normal
春陽國小,南投縣仁愛鄉,121.148717,24.02827,True,埔里,53,19.52,Normal
東區幼兒園,彰化縣福興鄉,120.474,24.0288,True,彰化,53,8.01,Normal
乾溝義民祠,南投縣國姓鄉,120.8141,24.0293,True,大里,60,15.84,Normal
乾溝社區活動中心,南投縣國姓鄉,120.824,24.0294,True,埔里,53,16.09,Normal
福安社區活動中心清龍巖,彰化縣秀水鄉,120.494877,24.029756,True,彰化,53,6.22,Normal
花壇鄉舊營區,彰化縣花壇鄉,120.549226,24.030566,False,彰化,53,4.02,Warning
莊雅社區活動中心,彰化縣秀水鄉,120.507116,24.031813,True,彰化,53,5.16,Normal
莊雅社區活動中心,彰化縣秀水鄉,120.507116,24.031813,True,彰化,53,5.16,Normal
文祥國小,彰化縣花壇鄉,120.523698,24.034076,True,彰化,53,3.98,Normal
北埔社區活動中心,花蓮縣新城鄉,121.6032,24.0341,True,花蓮,22,6.99,Normal
秀水高工,彰化縣秀水鄉,120.496818,24.03447,True,彰化,53,5.74,Normal
太平社區活動中心,南投縣埔里鎮,120.924,24.0345,True,埔里,53,8.56,Normal
秀水鄉農會,彰化縣秀水鄉,120.501234,24.034949,True,彰化,53,5.35,Normal
秀水國小,彰化縣秀水鄉,120.503149,24.03508,True,彰化,53,5.2,Normal
精英村辦公處,南投縣仁愛鄉,121.185665,24.035156,True,埔里,53,23.32,Normal
合成社區活動中心,南投縣埔里鎮,120.9247,24.0363,True,埔里,53,8.69,Normal
大漢社區活動中心,花蓮縣新城鄉,121.61,24.0368,True,花蓮,22,7.36,Normal
國姓社區活動中心,南投縣國姓鄉,120.855,24.0376,True,埔里,53,13.78,Normal
復興南營區,花蓮縣新城鄉,121.6119,24.038,False,花蓮,22,7.52,Normal
華龍國小,彰化縣秀水鄉,120.51409,24.038279,True,彰化,53,4.15,Normal
秀水鄉老人文康中心,彰化縣秀水鄉,120.507324,24.038285,True,彰化,53,4.64,Normal
僑愛國小,彰化縣花壇鄉,120.535034,24.038331,True,彰化,53,3.15,Normal
安東社區活動中心,彰化縣秀水鄉,120.501248,24.039226,True,彰化,53,5.06,Normal
國姓國小活動中心,南投縣國姓鄉,120.8567,24.0396,True,埔里,53,13.77,Normal
新城鄉立圖書館,花蓮縣新城鄉,121.6042,24.0399,True,花蓮,22,7.64,Normal
新城鄉原住民文化館,花蓮縣新城鄉,121.6048,24.0405,True,花蓮,22,7.71,Normal
樹林腳社區活動中心,花蓮縣新城鄉,121.597687,24.040698,True,花蓮,22,7.72,Normal
北勢里活動中心,臺中市霧峰區,120.669669,24.040961,True,大里,60,6.58,Normal
福興國中,彰化縣福興鄉,120.4367,24.041,True,線西,52,10.6,Normal
溪尾國小教學大樓2樓綜合教室,臺中市烏日區,120.6397,24.0411,True,大里,60,7.6,Normal
花壇鄉立圖書館,彰化縣花壇鄉,120.5322,24.0415,True,彰化,53,2.88,Normal
國姓國中禮堂,南投縣國姓鄉,120.8585,24.0423,True,埔里,53,13.79,Normal
護國宮,南投縣國姓鄉,120.8616,24.0425,True,埔里,53,13.55,Normal
文德宮香客大樓,彰化縣花壇鄉,120.547443,24.042943,True,彰化,53,2.63,Normal
復興國小-課後照顧教室,臺中市霧峰區,120.69726,24.043054,True,大里,60,6.57,Normal
光復國中小國中部地下室,臺中市霧峰區,120.689245,24.044171,True,大里,60,6.26,Normal
岩竹社區活動中心,彰化縣花壇鄉,120.554382,24.044817,True,彰化,53,2.69,Normal
安溪社區活動中心,彰化縣秀水鄉,120.510015,24.04494,True,彰化,53,3.96,Normal
西區幼兒園,彰化縣福興鄉,120.4272,24.0451,True,線西,52,10.52,Normal
花壇鄉立老人文康中心,彰化縣花壇鄉,120.5352,24.0457,True,彰化,53,2.35,Normal
白沙社區活動中心,彰化縣花壇鄉,120.545254,24.046307,True,彰化,53,2.22,Normal
福興鄉公所,彰化縣福興鄉,120.4439,24.0479,True,線西,52,9.66,Normal
街尾里活動中心,彰化縣鹿港鎮,120.435661,24.048477,True,線西,52,9.85,Normal
龍山寺,彰化縣鹿港鎮,120.43454,24.049074,True,線西,52,9.83,Normal
秀水鄉立體育館,彰化縣秀水鄉,120.505332,24.050373,True,彰化,53,4.06,Normal
菜園社區活動中心,彰化縣鹿港鎮,120.432859,24.05102,True,線西,52,9.69,Normal
莊德堂,彰化縣鹿港鎮,120.435768,24.051194,True,線西,52,9.57,Normal
鹿港鎮立停車場,彰化縣鹿港鎮,120.432607,24.053493,False,線西,52,9.45,Warning
康樂社區活動中心,花蓮縣新城鄉,121.609904,24.053809,True,花蓮,22,9.23,Normal
佳民國小收容所,花蓮縣秀林鄉,121.5994,24.0539,True,花蓮,22,9.18,Normal
玉皇大帝神明會館,彰化縣鹿港鎮,120.434782,24.054169,True,線西,52,9.29,Normal
洛津國小,彰化縣鹿港鎮,120.430906,24.054635,True,線西,52,9.4,Normal
東崎社區活動中心,彰化縣鹿港鎮,120.474947,24.056173,True,彰化,53,6.85,Normal
文開國小,彰化縣鹿港鎮,120.430026,24.056602,True,線西,52,9.24,Normal
景福社區發展協會,彰化縣鹿港鎮,120.436563,24.057183,True,線西,52,8.92,Normal
高賓土雞城,彰化縣鹿港鎮,120.438339,24.057261,True,線西,52,8.84,Normal
北港村集會所,南投縣國姓鄉,120.913738,24.057935,True,埔里,53,11.33,Normal
文康安養活動中心,彰化縣鹿港鎮,120.4339,24.0582,True,線西,52,8.92,Normal
鹿東國小,彰化縣鹿港鎮,120.443296,24.058411,True,線西,52,8.56,Normal
鶴鳴社區活動中心,彰化縣秀水鄉,120.502822,24.058427,True,彰化,53,4.02,Normal
鶴鳴社區活動中心,彰化縣秀水鄉,120.502822,24.058427,True,彰化,53,4.02,Normal
楞嚴宮,南投縣國姓鄉,120.8777,24.0591,True,埔里,53,13.59,Normal
合作國小學生活動中心,南投縣仁愛鄉,121.1922,24.0595,True,埔里,53,24.91,Normal
四德里活動中心,臺中市霧峰區,120.667048,24.060807,True,大里,60,4.47,Normal
四德國小禮堂,臺中市霧峰區,120.667937,24.060827,True,大里,60,4.44,Normal
鹿港高中,彰化縣鹿港鎮,120.423682,24.06098,True,線西,52,9.11,Normal
霧峰區圖書館3樓,臺中市霧峰區,120.700564,24.061924,True,大里,60,4.75,Normal
馬興國小,彰化縣秀水鄉,120.496892,24.061957,True,彰化,53,4.55,Normal
喀哩國小北棟1樓自然教室,臺中市烏日區,120.642879,24.06228,True,大里,60,5.5,Normal
碧雲宮,南投縣國姓鄉,120.9248,24.0626,True,埔里,53,11.31,Normal
馬興社區活動中心,彰化縣秀水鄉,120.495508,24.062724,True,彰化,53,4.69,Normal
馬興社區活動中心,彰化縣秀水鄉,120.495508,24.062724,True,彰化,53,4.69,Normal
鹿港文創會館,彰化縣鹿港鎮,120.435873,24.06311,True,線西,52,8.33,Normal
淨蓮禪寺,南投縣國姓鄉,120.8979,24.0637,True,埔里,53,12.72,Normal
溝墘社區發展協會,彰化縣鹿港鎮,120.475495,24.064293,True,彰化,53,6.71,Normal
桐林國小青銅林廣場,臺中市霧峰區,120.735954,24.066166,False,大里,60,6.92,Warning
互助村中原活動中心,南投縣仁愛鄉,120.972709,24.066472,True,埔里,53,10.87,Normal
德林念佛寺,南投縣國姓鄉,120.9364,24.0666,True,埔里,53,11.33,Normal
義興社區活動中心,彰化縣秀水鄉,120.491039,24.066695,True,彰化,53,5.13,Normal
義興社區活動中心,彰化縣秀水鄉,120.491039,24.066695,True,彰化,53,5.13,Normal
長流國小1甲-6甲及2間專科教室,南投縣國姓鄉,120.8763,24.0667,True,埔里,53,14.32,Normal
本鄉里活動中心,臺中市霧峰區,120.7008,24.067116,True,大里,60,4.27,Normal
南瑤宮,彰化縣彰化市,120.538264,24.06767,True,彰化,53,0.38,Normal
甲寅里活動中心,臺中市霧峰區,120.701315,24.068272,True,大里,60,4.19,Normal
僑榮國小樂群樓地下室,臺中市霧峰區,120.703193,24.069926,True,大里,60,4.15,Normal
曾家社區活動中心,彰化縣伸港鄉,120.545169,24.070115,True,彰化,53,0.59,Normal
長流社區活動中心,南投縣國姓鄉,120.8762,24.0708,True,埔里,53,14.67,Normal
海埔里民集會所,彰化縣鹿港鎮,120.43939,24.071142,True,線西,52,7.37,Normal
溪南國中北棟教室2樓,臺中市烏日區,120.6442,24.0715,True,大里,60,4.67,Normal
新興國小,彰化縣鹿港鎮,120.456784,24.072394,True,線西,52,6.71,Normal
霧峰農工向陽樓,臺中市霧峰區,120.699599,24.073209,True,大里,60,3.64,Normal
五福國小康寧樓,臺中市霧峰區,120.667351,24.07347,True,大里,60,3.12,Normal
奉天宮,南投縣國姓鄉,120.8776,24.0739,True,埔里,53,14.85,Normal
松崗活動中心,南投縣仁愛鄉,121.170939,24.074957,True,埔里,53,23.76,Normal
東湖活動中心廣場,臺中市大里區,120.693182,24.076807,False,大里,60,2.94,Warning
長豐社區活動中心,南投縣國姓鄉,120.8711,24.0774,True,埔里,53,15.57,Normal
草湖國民小學禮堂/操場,臺中市大里區,120.689997,24.078248,False,大里,60,2.65,Warning
吉峰國小三期校舍地下室,臺中市霧峰區,120.7191,24.079603,True,大里,60,4.69,Normal
德鹿谷長老教會,南投縣仁愛鄉,121.26806,24.080452,True,埔里,53,32.91,Normal
介壽生活藝文館,彰化縣彰化市,120.544605,24.080673,True,彰化,53,1.66,Normal
景美活動中心,花蓮縣秀林鄉,121.6067,24.0825,True,花蓮,22,12.38,Normal
合作活動中心,南投縣仁愛鄉,121.215808,24.083307,True,埔里,53,28.21,Normal
東園國小體育館,臺中市烏日區,120.639937,24.083915,True,大里,60,4.28,Normal
美群國民小學地下室/風雨操場,臺中市大里區,120.708825,24.084163,False,大里,60,3.53,Warning
塗城活動中心,臺中市大里區,120.723743,24.084237,True,大里,60,4.91,Normal
德興民眾活動中心,彰化縣線西鄉,120.519016,24.084258,True,彰化,53,3.06,Normal
源埤社區活動中心,彰化縣和美鎮,120.5107,24.0853,True,彰化,53,3.79,Normal
夏田活動中心廣場,臺中市大里區,120.668552,24.085406,False,大里,60,1.87,Warning
瑞城國民小學活動中心/操場,臺中市大里區,120.702842,24.08609,False,大里,60,2.9,Warning
瑞城活動中心,臺中市大里區,120.703756,24.086128,True,大里,60,2.97,Normal
老人文康中心,彰化縣彰化市,120.549124,24.086545,True,彰化,53,2.41,Normal
頂番社區活動中心,彰化縣鹿港鎮,120.4848,24.0867,True,線西,52,5.25,Normal
大榮國小,彰化縣和美鎮,120.501,24.087,True,彰化,53,4.73,Normal
鎮平社區活動中心,彰化縣和美鎮,120.509,24.088,True,彰化,53,4.11,Normal
頂番國小,彰化縣鹿港鎮,120.479839,24.088748,True,線西,52,4.9,Normal
竹仔坑社區活動中心,臺中市大里區,120.72904,24.089117,True,大里,60,5.27,Normal
健民國民小學演奏廳/操場,臺中市大里區,120.727899,24.089412,False,大里,60,5.15,Warning
嘉犁社區活動中心,彰化縣和美鎮,120.516,24.09,True,彰化,53,3.72,Normal
金城活動中心,臺中市大里區,120.695431,24.090127,True,大里,60,2.02,Normal
竹坑營區,臺中市大里區,120.730206,24.09039,False,大里,60,5.35,Warning
詔安社區活動中心,彰化縣和美鎮,120.528,24.091,True,彰化,53,3.1,Normal
新厝社區活動中心,彰化縣鹿港鎮,120.447463,24.091044,True,線西,52,5.02,Normal
頭崙里集會所,彰化縣鹿港鎮,120.476961,24.091441,True,線西,52,4.54,Normal
"長福國小1甲-6甲,音樂室,圖書室",南投縣國姓鄉,120.888,24.0927,True,埔里,53,15.99,Normal
仁德活動中心,臺中市大里區,120.699929,24.092829,True,大里,60,2.31,Normal
塗城國民小學南棟教學大樓地下室/運動場,臺中市大里區,120.700282,24.093045,True,大里,60,2.33,Normal
成功國民中學操場,臺中市大里區,120.699273,24.094049,False,大里,60,2.2,Warning
五光國小西棟1樓舞蹈教室,臺中市烏日區,120.647007,24.094481,True,大里,60,3.24,Normal
大里高中中正堂/操場,臺中市大里區,120.678963,24.095124,False,大里,60,0.5,Warning
光正國民中學風雨操場/操場,臺中市大里區,120.718063,24.096178,False,大里,60,4.04,Warning
大嘉國小,彰化縣和美鎮,120.511,24.0966,True,彰化,53,4.6,Normal
新庄社區活動中心,彰化縣和美鎮,120.5336,24.0971,True,彰化,53,3.55,Normal
福興宮,臺中市大里區,120.677457,24.098079,True,大里,60,0.2,Normal
面前社區活動中心,彰化縣和美鎮,120.488,24.099,True,線西,52,4.11,Normal
農特產品產銷中心,南投縣仁愛鄉,121.030694,24.099167,True,埔里,53,15.83,Normal
大新活動中心,臺中市大里區,120.675852,24.099619,True,大里,60,0.26,Normal
大里運動公園,臺中市大里區,120.685353,24.100053,False,大里,60,0.7,Warning
大里國民小學運動場,臺中市大里區,120.677018,24.100547,True,大里,60,0.18,Normal
國光里活動中心,臺中市大里區,120.683161,24.10083,True,大里,60,0.5,Normal
立德里活動中心,臺中市大里區,120.694601,24.100964,True,大里,60,1.65,Normal
